"sc-s1isp7-5 src","sc-s1isp7-5 src 2","sc-s1isp7-5 src 3","sc-s1isp7-5 src 4","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-s1isp7-5 src 8","sc-s1isp7-5 src 9","sc-s1isp7-5 src 10","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hp8d8a-0","sc-1q7bklc-1","sc-rbbb40-0","sc-1hez2tp-0 3","sc-1hez2tp-0 4","sc-1hez2tp-0 5","sc-1hez2tp-0 6","sc-1hez2tp-0 7","sc-1hez2tp-0 8","sc-1hez2tp-0 9","sc-1hez2tp-0 10","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 11","sc-1hez2tp-0 12","sc-1hez2tp-0 13","sc-1hez2tp-0 14","sc-s1isp7-5 src 11","sc-1hez2tp-0 15","sc-s1isp7-5 src 12","sc-s1isp7-5 src 13","sc-s1isp7-5 src 14","sc-s1isp7-5 src 15","sc-1hez2tp-0 16","sc-1hez2tp-0 17","sc-1hez2tp-0 18","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 19","sc-1hez2tp-0 20","sc-s1isp7-5 src 16","sc-1hez2tp-0 21","sc-s1isp7-5 src 17","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21","sc-jGFFOr href","sc-jGFFOr href 2","sc-jGFFOr href 3","sc-1q7bklc-1 4","sc-rbbb40-0 4"
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","46 min","Episode One","4.0","star-fill","Chinese, Asian, Italian, North Indian, Sushi, Fast Food, Beverages","₹150 for one","225+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","225+ orders placed from here recently","50% OFF up to 100","45 min","South Indian, Maharashtrian, North Indian, Street Food","Udupi Tiffins","3.9","star-fill","₹150 for one","50+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","50+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","49 min","Biryani, Chinese, North Indian, Mughlai, Sichuan","₹150 for one","Hotel Maaz","3.2","star-fill","375+ orders placed from here recently","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","https://www.zomato.com/mumbai/episode-one-powai/order","https://www.zomato.com/mumbai/udupi-tiffins-chandivali/order","https://www.zomato.com/mumbai/hotel-maaz-vikhroli/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","56 min","Earth Cafe @ Waterfield","","","Cafe, Coffee, Juices, Beverages, Healthy Food, Continental, Fast Food, Desserts","₹150 for one","925+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","925+ orders placed from here recently","50% OFF up to 100","51 min","Desserts, Ice Cream, Bakery","The Sugar Free Keto Kafe - Artinci","","","₹150 for one","225+ orders placed from here recently","","","","50% OFF up to 100","","","","https://www.zomato.com/mumbai/mahakali-restaurants","48 min","Bakery, Desserts","₹150 for one","Edesia","3.6","star-fill","Follows all Max Safety measures to ensure your food is safe","","","","","","","","https://www.zomato.com/mumbai/earth-cafe-@-waterfield-hill-road-bandra-west/order","https://www.zomato.com/mumbai/the-sugar-free-keto-kafe-artinci-ghatkopar-west/order","https://www.zomato.com/mumbai/edesia-goregaon-east/order","4.3","star-fill"
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","","","50% OFF up to 100","47 min","HOD - Kitchen & Bar","3.8","star-fill","North Indian, Italian, Continental, Thai, Chinese, Mughlai, Biryani, Desserts","₹150 for one","300+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","300+ orders placed from here recently","50% OFF up to 100","","66 min","Grab N Bite","","","Sandwich, Pizza, Burger, Fast Food, Juices, Shake","","₹150 for one","","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","","","","https://www.zomato.com/mumbai/mahakali-restaurants","69 min","Chinese, Momos, Sichuan","₹150 for one","Chan Su Chinese","3.8","star-fill","Restaurant partner follows WHO protocol","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","https://www.zomato.com/mumbai/hod-kitchen-bar-goregaon-east/order","https://www.zomato.com/mumbai/grab-n-bite-kurla/order","https://www.zomato.com/mumbai/chan-su-chinese-santacruz-east/order","-","star-fill"
"https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","","","","","50% OFF up to 100","61 min","Mughal Darbar","","","Biryani, Mughlai, North Indian, Rolls, Chinese, Fast Food, Sichuan","₹250 for one","","","","50% OFF up to 100","","64 min","FB Café By Frozen Bottle","3.0","star-fill","Bakery, Desserts","Restaurant partner follows WHO protocol","₹250 for one","","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","","","https://www.zomato.com/mumbai/mahakali-restaurants","24 min","South Indian, Kerala","₹250 for one","St. Mary's Kerala Hotel","3.7","star-fill","575+ orders placed from here recently","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","https://www.zomato.com/mumbai/mughal-darbar-1-ghatkopar-west/order","https://www.zomato.com/mumbai/fb-caf%C3%A9-by-frozen-bottle-santacruz-east/order","https://www.zomato.com/mumbai/st-marys-kerala-hotel-1-mahakali/order","-","star-fill"
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","","","50% OFF up to 100","86 min","Dolcissimo Bakes","","","Desserts, Bakery","₹250 for one","425+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","425+ orders placed from here recently","50% OFF up to 100","","58 min","Fantasy The Cake Shop","-","star-fill","Bakery, Desserts","","₹250 for one","","https://www.zomato.com/mumbai/mahakali-restaurants","Flat ₹100 OFF","","","","https://www.zomato.com/mumbai/mahakali-restaurants","58 min","Bakery, Desserts","₹250 for one","Bluebop Bakes","","","75+ orders placed from here recently","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","https://www.zomato.com/mumbai/dolcissimo-bakes-khar/order","https://www.zomato.com/mumbai/fantasy-the-cake-shop-kurla/order","https://www.zomato.com/mumbai/bluebop-bakes-khar/order","4.1","star-fill"
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","71 min","Aglio","3.8","star-fill","Pizza","₹250 for one","75+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","75+ orders placed from here recently","50% OFF up to 100","50 min","North Indian, South Indian, Chinese, Sichuan","Hotel Rasoi","","","₹250 for one","225+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","225+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","47 min","Chinese, Thai, Healthy Food, Asian, Sichuan","₹250 for one","Hakka Express","3.7","star-fill","225+ orders placed from here recently","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/mahakali-restaurants","225+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/aglio-khar/order","https://www.zomato.com/mumbai/hotel-rasoi-vikhroli/order","https://www.zomato.com/mumbai/hakka-express-sakinaka/order","4.1","star-fill"
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","46 min","Santacruz Juice Center","3.4","star-fill","Sandwich, Beverages","₹250 for one","250+ orders placed from here recently","Restaurant partner follows WHO protocol","250+ orders placed from here recently","50% OFF up to 100","35 min","North Indian, Chinese, Kebab, Shake, Sichuan","Punjabi Chulha","-","star-fill","₹250 for one","50+ orders placed from here recently","","","","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","28 min","Chinese, North Indian, Beverages, Fast Food, Sichuan","₹250 for one","Garnish Hotel","","","75+ orders placed from here recently","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","https://www.zomato.com/mumbai/santacruz-juice-center-1-santacruz-west/order","https://www.zomato.com/mumbai/punjabi-chulha-chandivali/order","https://www.zomato.com/mumbai/garnish-hotel-1-mahakali/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","","","https://www.zomato.com/mumbai/mahakali-restaurants","","50% OFF up to 100","26 min","Curry Bazaar","3.3","star-fill","North Indian, Mughlai, Biryani","₹150 for one","","","","50% OFF up to 100","","52 min","Red Yellow Restaurant","","","North Indian, Chinese, Sichuan","Follows all Max Safety measures to ensure your food is safe","₹150 for one","","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","","","","https://www.zomato.com/mumbai/mahakali-restaurants","Opens at 4pm","Healthy Food, Fast Food, Sandwich, Salad, Wraps, Beverages","₹150 for one","Subway","3.7","star-fill","2525+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/mahakali-restaurants","2525+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/curry-bazaar-mahakali/order","https://www.zomato.com/mumbai/red-yellow-restaurant-goregaon-east/order","https://www.zomato.com/mumbai/subway-2-goregaon-east/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","50% OFF up to 100","Opens at 4pm","Starbucks Coffee","4.3","star-fill","Cafe, Beverages, Desserts","₹150 for one","450+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","450+ orders placed from here recently","50% OFF up to 100","Currently not accepting orders","Ice Cream, Desserts","Kwality Walls Frozen & Dessert Ice Cream Shop","4.2","star-fill","₹150 for one","425+ orders placed from here recently","Opening hours not available","","","50% OFF up to 100","","","","https://www.zomato.com/mumbai/mahakali-restaurants","","Rolls, Kebab","₹150 for one","Kusum Rolls","3.4","star-fill","Restaurant partner follows WHO protocol","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","https://www.zomato.com/mumbai/starbucks-coffee-near-andheri-east-station/order","https://www.zomato.com/mumbai/kwality-walls-frozen-dessert-ice-cream-shop-azad-nagar/order","https://www.zomato.com/mumbai/kusum-rolls-vile-parle-east/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","Opens at 4pm","Babu Vada Pav","4.1","star-fill","Street Food, Maharashtrian","₹150 for one","1325+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","1325+ orders placed from here recently","50% OFF up to 100","Currently not accepting orders","Bakery, Desserts","Cake Basket","4.2","star-fill","₹150 for one","250+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","250+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","Opens at 4pm","Shawarma, Lebanese, Chinese","₹150 for one","Arabian Chicken Shawarma","3.8","star-fill","2750+ orders placed from here recently","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/mahakali-restaurants","2750+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/babu-vada-pav-chakala/order","https://www.zomato.com/mumbai/cake-basket-near-andheri-east-station/order","https://www.zomato.com/mumbai/arabian-chicken-shawarma-jogeshwari/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","","50% OFF up to 100","Opens tomorrow at 11am","For The Love Of Swaad","3.8","star-fill","North Indian, Desserts, Beverages","₹150 for one","1325+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","1325+ orders placed from here recently","50% OFF up to 100","","Fast Food, North Indian, Street Food, Tea, Beverages","Chai Pe Charcha","3.6","star-fill","₹150 for one","Follows all Max Safety measures to ensure your food is safe","Temporarily closed for dining, will be back soon!","","","50% OFF up to 100","","","","https://www.zomato.com/mumbai/mahakali-restaurants","Opens at 5pm","Lebanese","₹150 for one","Tandoor Tadka Shawarma","4.3","star-fill","275+ orders placed from here recently","","https://www.zomato.com/mumbai/mahakali-restaurants","","","","","","https://www.zomato.com/mumbai/for-the-love-of-swaad-1-near-andheri-east-station/order","https://www.zomato.com/mumbai/chai-pe-charcha-1-vile-parle-west/order","https://www.zomato.com/mumbai/tandoor-tadka-shawarma-jogeshwari/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","Opens at 5pm","145 Andheri","3.9","star-fill","American, Korean, North Indian, Asian, Italian, Desserts, Beverages","₹150 for one","575+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","575+ orders placed from here recently","50% OFF up to 100","Opens at 6pm","Chinese, Sichuan","China Box Co","4.1","star-fill","₹150 for one","675+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","675+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","Currently not accepting orders","Bakery, Desserts","₹300 for one","Shokolaat","3.7","star-fill","","","","","","","","","https://www.zomato.com/mumbai/145-andheri-veera-desai-area/order","https://www.zomato.com/mumbai/china-box-co-sakinaka/order","https://www.zomato.com/mumbai/shokolaat-jogeshwari/order","",""
"https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","Opens tomorrow at 10am","Rishija's Kitchen","4.0","star-fill","North Indian","₹300 for one","1825+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","1825+ orders placed from here recently","50% OFF up to 100","Currently not accepting orders","Fast Food, Street Food, Beverages","Anda Apna Apna","3.4","star-fill","₹300 for one","4075+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","4075+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","Currently not accepting orders","Lebanese, North Indian, Biryani, Fast Food, Pizza","₹300 for one","Shaikh Shawarma And Grill","4.1","star-fill","350+ orders placed from here recently","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/mahakali-restaurants","350+ orders placed from here recently","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/mahakali-restaurants","https://www.zomato.com/mumbai/rishijas-kitchen-near-andheri-west-station/order","https://www.zomato.com/mumbai/anda-apna-apna-azad-nagar/order","https://www.zomato.com/mumbai/shaikh-shawarma-and-grill-mahakali/order","",""
